codec,k,n,trace,assemblies,seed,schedule,gap_ms,arrivals,rank,valid,matrix_ms,encode_ms,root_ms,proof_ms,elimination_ms,backsub_ms,reencode_root_ms,elimination_before_last_ms,tail_ms,completion_ms,array_storage_bound_bytes,process_peak_rss_kib,warmup
rlnc16,32,40,parity_first,4,103,batch,0.1,32,32,1,0.002234,4.18891,1.30125,5.56335,14.9243,32.1947,23.0628,0,72.6451,75.7451,24128000,24976,0
rlnc16,32,40,parity_first,4,103,batch,1,32,32,1,0.002234,4.18891,1.30125,5.56335,14.9243,32.1947,23.0628,0,70.3577,101.358,24128000,24976,0
rlnc16,32,40,parity_first,4,103,online,0,32,32,1,0.002234,4.18891,1.30125,5.56335,14.9243,32.1947,23.0628,0,75.7451,75.7451,24128000,24976,0
rlnc16,32,40,parity_first,4,103,online,0.1,32,32,1,0.002234,4.18891,1.30125,5.56335,14.9243,32.1947,23.0628,1.84742,72.6451,75.7451,24128000,24976,0
rlnc16,32,40,parity_first,4,103,online,1,32,32,1,0.002234,4.18891,1.30125,5.56335,14.9243,32.1947,23.0628,14.3973,55.9604,86.9604,24128000,24976,0
rlnc16,32,40,parity_first,4,103,online_eager,0,32,32,1,0.002234,4.18891,1.30125,5.7854,18.2337,0.00025,22.3938,0,46.4131,46.4131,24128000,24976,0
rlnc16,32,40,parity_first,4,103,online_eager,0.1,32,32,1,0.002234,4.18891,1.30125,5.7854,18.2337,0.00025,22.3938,1.99779,43.3131,46.4131,24128000,24976,0
rlnc16,32,40,parity_first,4,103,online_eager,1,32,32,1,0.002234,4.18891,1.30125,5.7854,18.2337,0.00025,22.3938,17.65,23.1518,54.1518,24128000,24976,0
rs16,32,40,insufficient,1,100,batch,0,31,31,0,0.123722,6.54489,1.92035,1.39865,0.017392,0,0,0,1.41604,1.41604,11538944,25168,1
rs16,32,40,insufficient,1,100,batch,0.1,31,31,0,0.123722,6.54489,1.92035,1.39865,0.017392,0,0,0,0.059431,3.05943,11538944,25168,1
rs16,32,40,insufficient,1,100,batch,1,31,31,0,0.123722,6.54489,1.92035,1.39865,0.017392,0,0,0,0.059431,30.0594,11538944,25168,1
rs16,32,40,insufficient,1,100,online,0,31,31,0,0.123722,6.54489,1.92035,1.39865,0.017392,0,0,0,1.41604,1.41604,11538944,25168,1
rs16,32,40,insufficient,1,100,online,0.1,31,31,0,0.123722,6.54489,1.92035,1.39865,0.017392,0,0,0.016831,0.0426,3.0426,11538944,25168,1
rs16,32,40,insufficient,1,100,online,1,31,31,0,0.123722,6.54489,1.92035,1.39865,0.017392,0,0,0.016831,0.0426,30.0426,11538944,25168,1
rs16,32,40,insufficient,1,100,online_eager,0,31,31,0,0.123722,6.54489,1.92035,1.31384,0.021822,0,0,0,1.33566,1.33566,11538944,25168,1
rs16,32,40,insufficient,1,100,online_eager,0.1,31,31,0,0.123722,6.54489,1.92035,1.31384,0.021822,0,0,0.020861,0.048611,3.04861,11538944,25168,1
rs16,32,40,insufficient,1,100,online_eager,1,31,31,0,0.123722,6.54489,1.92035,1.31384,0.021822,0,0,0.020861,0.048611,30.0486,11538944,25168,1
rs16,32,40,insufficient,1,101,batch,0,31,31,0,0.135955,4.10389,1.23212,1.2774,0.017351,0,0,0,1.29475,1.29475,11538944,25168,0
rs16,32,40,insufficient,1,101,batch,0.1,31,31,0,0.135955,4.10389,1.23212,1.2774,0.017351,0,0,0,0.06475,3.06475,11538944,25168,0
rs16,32,40,insufficient,1,101,batch,1,31,31,0,0.135955,4.10389,1.23212,1.2774,0.017351,0,0,0,0.06475,30.0648,11538944,25168,0
rs16,32,40,insufficient,1,101,online,0,31,31,0,0.135955,4.10389,1.23212,1.2774,0.017351,0,0,0,1.29475,1.29475,11538944,25168,0
rs16,32,40,insufficient,1,101,online,0.1,31,31,0,0.135955,4.10389,1.23212,1.2774,0.017351,0,0,0.01681,0.04794,3.04794,11538944,25168,0
rs16,32,40,insufficient,1,101,online,1,31,31,0,0.135955,4.10389,1.23212,1.2774,0.017351,0,0,0.01681,0.04794,30.0479,11538944,25168,0
rs16,32,40,insufficient,1,101,online_eager,0,31,31,0,0.135955,4.10389,1.23212,1.1982,0.020447,0,0,0,1.21865,1.21865,11538944,25168,0
rs16,32,40,insufficient,1,101,online_eager,0.1,31,31,0,0.135955,4.10389,1.23212,1.1982,0.020447,0,0,0.019725,0.043993,3.04399,11538944,25168,0
rs16,32,40,insufficient,1,101,online_eager,1,31,31,0,0.135955,4.10389,1.23212,1.1982,0.020447,0,0,0.019725,0.043993,30.044,11538944,25168,0
rs16,32,40,insufficient,1,102,batch,0,31,31,0,0.050584,4.07876,1.22786,1.31488,0.018755,0,0,0,1.33363,1.33363,11538944,25168,0
rs16,32,40,insufficient,1,102,batch,0.1,31,31,0,0.050584,4.07876,1.22786,1.31488,0.018755,0,0,0,0.062778,3.06278,11538944,25168,0
rs16,32,40,insufficient,1,102,batch,1,31,31,0,0.050584,4.07876,1.22786,1.31488,0.018755,0,0,0,0.062778,30.0628,11538944,25168,0
rs16,32,40,insufficient,1,102,online,0,31,31,0,0.050584,4.07876,1.22786,1.31488,0.018755,0,0,0,1.33363,1.33363,11538944,25168,0
rs16,32,40,insufficient,1,102,online,0.1,31,31,0,0.050584,4.07876,1.22786,1.31488,0.018755,0,0,0.018174,0.044604,3.0446,11538944,25168,0
rs16,32,40,insufficient,1,102,online,1,31,31,0,0.050584,4.07876,1.22786,1.31488,0.018755,0,0,0.018174,0.044604,30.0446,11538944,25168,0
rs16,32,40,insufficient,1,102,online_eager,0,31,31,0,0.050584,4.07876,1.22786,1.29223,0.0222,0,0,0,1.31443,1.31443,11538944,25168,0
rs16,32,40,insufficient,1,102,online_eager,0.1,31,31,0,0.050584,4.07876,1.22786,1.29223,0.0222,0,0,0.021508,0.043853,3.04385,11538944,25168,0
rs16,32,40,insufficient,1,102,online_eager,1,31,31,0,0.050584,4.07876,1.22786,1.29223,0.0222,0,0,0.021508,0.043853,30.0439,11538944,25168,0
rs16,32,40,insufficient,1,103,batch,0,31,31,0,0.076924,4.11597,1.24253,1.33546,0.026428,0,0,0,1.36189,1.36189,11538944,25168,0
rs16,32,40,insufficient,1,103,batch,0.1,31,31,0,0.076924,4.11597,1.24253,1.33546,0.026428,0,0,0,0.068627,3.06863,11538944,25168,0
rs16,32,40,insufficient,1,103,batch,1,31,31,0,0.076924,4.11597,1.24253,1.33546,0.026428,0,0,0,0.068627,30.0686,11538944,25168,0
rs16,32,40,insufficient,1,103,online,0,31,31,0,0.076924,4.11597,1.24253,1.33546,0.026428,0,0,0,1.36189,1.36189,11538944,25168,0
rs16,32,40,insufficient,1,103,online,0.1,31,31,0,0.076924,4.11597,1.24253,1.33546,0.026428,0,0,0.025616,0.043011,3.04301,11538944,25168,0
rs16,32,40,insufficient,1,103,online,1,31,31,0,0.076924,4.11597,1.24253,1.33546,0.026428,0,0,0.025616,0.043011,30.043,11538944,25168,0
rs16,32,40,insufficient,1,103,online_eager,0,31,31,0,0.076924,4.11597,1.24253,1.2219,0.028615,0,0,0,1.25052,1.25052,11538944,25168,0
rs16,32,40,insufficient,1,103,online_eager,0.1,31,31,0,0.076924,4.11597,1.24253,1.2219,0.028615,0,0,0.027623,0.041418,3.04142,11538944,25168,0
rs16,32,40,insufficient,1,103,online_eager,1,31,31,0,0.076924,4.11597,1.24253,1.2219,0.028615,0,0,0.027623,0.041418,30.0414,11538944,25168,0
rlnc16,32,40,insufficient,1,100,batch,0,31,31,0,0.003957,7.78092,1.88895,1.34185,0.027619,0,0,0,1.36947,1.36947,11538944,25168,1
rlnc16,32,40,insufficient,1,100,batch,0.1,31,31,0,0.003957,7.78092,1.88895,1.34185,0.027619,0,0,0,0.070729,3.07073,11538944,25168,1
rlnc16,32,40,insufficient,1,100,batch,1,31,31,0,0.003957,7.78092,1.88895,1.34185,0.027619,0,0,0,0.070729,30.0707,11538944,25168,1
rlnc16,32,40,insufficient,1,100,online,0,31,31,0,0.003957,7.78092,1.88895,1.34185,0.027619,0,0,0,1.36947,1.36947,11538944,25168,1
rlnc16,32,40,insufficient,1,100,online,0.1,31,31,0,0.003957,7.78092,1.88895,1.34185,0.027619,0,0,0.026667,0.044062,3.04406,11538944,25168,1
rlnc16,32,40,insufficient,1,100,online,1,31,31,0,0.003957,7.78092,1.88895,1.34185,0.027619,0,0,0.026667,0.044062,30.0441,11538944,25168,1
rlnc16,32,40,insufficient,1,100,online_eager,0,31,31,0,0.003957,7.78092,1.88895,1.20258,0.030199,0,0,0,1.23278,1.23278,11538944,25168,1
rlnc16,32,40,insufficient,1,100,online_eager,0.1,31,31,0,0.003957,7.78092,1.88895,1.20258,0.030199,0,0,0.029207,0.042229,3.04223,11538944,25168,1
rlnc16,32,40,insufficient,1,100,online_eager,1,31,31,0,0.003957,7.78092,1.88895,1.20258,0.030199,0,0,0.029207,0.042229,30.0422,11538944,25168,1
rlnc16,32,40,insufficient,1,101,batch,0,31,31,0,0.002304,4.1419,1.22418,1.2233,0.026827,0,0,0,1.25012,1.25012,11538944,25168,0
rlnc16,32,40,insufficient,1,101,batch,0.1,31,31,0,0.002304,4.1419,1.22418,1.2233,0.026827,0,0,0,0.067523,3.06752,11538944,25168,0
rlnc16,32,40,insufficient,1,101,batch,1,31,31,0,0.002304,4.1419,1.22418,1.2233,0.026827,0,0,0,0.067523,30.0675,11538944,25168,0
rlnc16,32,40,insufficient,1,101,online,0,31,31,0,0.002304,4.1419,1.22418,1.2233,0.026827,0,0,0,1.25012,1.25012,11538944,25168,0
rlnc16,32,40,insufficient,1,101,online,0.1,31,31,0,0.002304,4.1419,1.22418,1.2233,0.026827,0,0,0.025965,0.041558,3.04156,11538944,25168,0
rlnc16,32,40,insufficient,1,101,online,1,31,31,0,0.002304,4.1419,1.22418,1.2233,0.026827,0,0,0.025965,0.041558,30.0416,11538944,25168,0
rlnc16,32,40,insufficient,1,101,online_eager,0,31,31,0,0.002304,4.1419,1.22418,1.19936,0.029553,0,0,0,1.22891,1.22891,11538944,25168,0
rlnc16,32,40,insufficient,1,101,online_eager,0.1,31,31,0,0.002304,4.1419,1.22418,1.19936,0.029553,0,0,0.028581,0.041418,3.04142,11538944,25168,0
rlnc16,32,40,insufficient,1,101,online_eager,1,31,31,0,0.002304,4.1419,1.22418,1.19936,0.029553,0,0,0.028581,0.041418,30.0414,11538944,25168,0
rlnc16,32,40,insufficient,1,102,batch,0,31,31,0,0.001873,4.1241,1.23542,1.24381,0.026622,0,0,0,1.27043,1.27043,11538944,25168,0
rlnc16,32,40,insufficient,1,102,batch,0.1,31,31,0,0.001873,4.1241,1.23542,1.24381,0.026622,0,0,0,0.067689,3.06769,11538944,25168,0
rlnc16,32,40,insufficient,1,102,batch,1,31,31,0,0.001873,4.1241,1.23542,1.24381,0.026622,0,0,0,0.067689,30.0677,11538944,25168,0
rlnc16,32,40,insufficient,1,102,online,0,31,31,0,0.001873,4.1241,1.23542,1.24381,0.026622,0,0,0,1.27043,1.27043,11538944,25168,0
rlnc16,32,40,insufficient,1,102,online,0.1,31,31,0,0.001873,4.1241,1.23542,1.24381,0.026622,0,0,0.025811,0.041878,3.04188,11538944,25168,0
rlnc16,32,40,insufficient,1,102,online,1,31,31,0,0.001873,4.1241,1.23542,1.24381,0.026622,0,0,0.025811,0.041878,30.0419,11538944,25168,0
rlnc16,32,40,insufficient,1,102,online_eager,0,31,31,0,0.001873,4.1241,1.23542,1.20306,0.029385,0,0,0,1.23244,1.23244,11538944,25168,0
rlnc16,32,40,insufficient,1,102,online_eager,0.1,31,31,0,0.001873,4.1241,1.23542,1.20306,0.029385,0,0,0.028373,0.041838,3.04184,11538944,25168,0
rlnc16,32,40,insufficient,1,102,online_eager,1,31,31,0,0.001873,4.1241,1.23542,1.20306,0.029385,0,0,0.028373,0.041838,30.0418,11538944,25168,0
rlnc16,32,40,insufficient,1,103,batch,0,31,31,0,0.001834,4.14711,1.23723,1.29683,0.027242,0,0,0,1.32408,1.32408,11538944,25168,0
rlnc16,32,40,insufficient,1,103,batch,0.1,31,31,0,0.001834,4.14711,1.23723,1.29683,0.027242,0,0,0,0.069962,3.06996,11538944,25168,0
rlnc16,32,40,insufficient,1,103,batch,1,31,31,0,0.001834,4.14711,1.23723,1.29683,0.027242,0,0,0,0.069962,30.07,11538944,25168,0
rlnc16,32,40,insufficient,1,103,online,0,31,31,0,0.001834,4.14711,1.23723,1.29683,0.027242,0,0,0,1.32407,1.32407,11538944,25168,0
rlnc16,32,40,insufficient,1,103,online,0.1,31,31,0,0.001834,4.14711,1.23723,1.29683,0.027242,0,0,0.02637,0.043592,3.04359,11538944,25168,0
rlnc16,32,40,insufficient,1,103,online,1,31,31,0,0.001834,4.14711,1.23723,1.29683,0.027242,0,0,0.02637,0.043592,30.0436,11538944,25168,0
rlnc16,32,40,insufficient,1,103,online_eager,0,31,31,0,0.001834,4.14711,1.23723,1.27906,0.030588,0,0,0,1.30964,1.30964,11538944,25168,0
rlnc16,32,40,insufficient,1,103,online_eager,0.1,31,31,0,0.001834,4.14711,1.23723,1.27906,0.030588,0,0,0.029626,0.043642,3.04364,11538944,25168,0
rlnc16,32,40,insufficient,1,103,online_eager,1,31,31,0,0.001834,4.14711,1.23723,1.27906,0.030588,0,0,0.029626,0.043642,30.0436,11538944,25168,0
rs16,32,40,invalid_codeword,1,100,batch,0,32,32,0,0.117741,9.46757,4.02189,1.57924,0.74047,8.34906,5.87999,0,16.5488,16.5488,11538944,25168,1
rs16,32,40,invalid_codeword,1,100,batch,0.1,32,32,0,0.117741,9.46757,4.02189,1.57924,0.74047,8.34906,5.87999,0,15.0672,18.1672,11538944,25168,1
rs16,32,40,invalid_codeword,1,100,batch,1,32,32,0,0.117741,9.46757,4.02189,1.57924,0.74047,8.34906,5.87999,0,15.0672,46.0672,11538944,25168,1
rs16,32,40,invalid_codeword,1,100,online,0,32,32,0,0.117741,9.46757,4.02189,1.57924,0.74047,8.34906,5.87999,0,16.5488,16.5488,11538944,25168,1
rs16,32,40,invalid_codeword,1,100,online,0.1,32,32,0,0.117741,9.46757,4.02189,1.57924,0.74047,8.34906,5.87999,0.685607,14.3816,17.4816,11538944,25168,1
rs16,32,40,invalid_codeword,1,100,online,1,32,32,0,0.117741,9.46757,4.02189,1.57924,0.74047,8.34906,5.87999,0.685607,14.3816,45.3816,11538944,25168,1
rs16,32,40,invalid_codeword,1,100,online_eager,0,32,32,0,0.117741,9.46757,4.02189,1.58968,1.26286,2e-05,5.84914,0,8.7017,8.7017,11538944,25168,1
rs16,32,40,invalid_codeword,1,100,online_eager,0.1,32,32,0,0.117741,9.46757,4.02189,1.58968,1.26286,2e-05,5.84914,1.21169,5.94403,9.04403,11538944,25168,1
rs16,32,40,invalid_codeword,1,100,online_eager,1,32,32,0,0.117741,9.46757,4.02189,1.58968,1.26286,2e-05,5.84914,1.22717,5.92855,36.9286,11538944,25168,1
rs16,32,40,invalid_codeword,1,101,batch,0,32,32,0,0.040446,4.23001,1.28244,1.98029,0.911415,7.79502,5.87459,0,16.5613,16.5613,11538944,25168,0
rs16,32,40,invalid_codeword,1,101,batch,0.1,32,32,0,0.040446,4.23001,1.28244,1.98029,0.911415,7.79502,5.87459,0,14.6225,17.7225,11538944,25168,0
rs16,32,40,invalid_codeword,1,101,batch,1,32,32,0,0.040446,4.23001,1.28244,1.98029,0.911415,7.79502,5.87459,0,14.6225,45.6225,11538944,25168,0
rs16,32,40,invalid_codeword,1,101,online,0,32,32,0,0.040446,4.23001,1.28244,1.98029,0.911415,7.79502,5.87459,0,16.5613,16.5613,11538944,25168,0
rs16,32,40,invalid_codeword,1,101,online,0.1,32,32,0,0.040446,4.23001,1.28244,1.98029,0.911415,7.79502,5.87459,0.765649,14.1129,17.2129,11538944,25168,0
rs16,32,40,invalid_codeword,1,101,online,1,32,32,0,0.040446,4.23001,1.28244,1.98029,0.911415,7.79502,5.87459,0.892309,13.7302,44.7302,11538944,25168,0
rs16,32,40,invalid_codeword,1,101,online_eager,0,32,32,0,0.040446,4.23001,1.28244,1.31361,1.11549,5e-05,5.66889,0,8.09803,8.09803,11538944,25168,0
rs16,32,40,invalid_codeword,1,101,online_eager,0.1,32,32,0,0.040446,4.23001,1.28244,1.31361,1.11549,5e-05,5.66889,1.08049,5.74358,8.84358,11538944,25168,0
rs16,32,40,invalid_codeword,1,101,online_eager,1,32,32,0,0.040446,4.23001,1.28244,1.31361,1.11549,5e-05,5.66889,1.08049,5.74357,36.7436,11538944,25168,0
rs16,32,40,invalid_codeword,1,102,batch,0,32,32,0,0.043792,4.15773,1.28161,1.32491,0.611573,7.88977,5.99079,0,15.817,15.817,11538944,25168,0
rs16,32,40,invalid_codeword,1,102,batch,0.1,32,32,0,0.043792,4.15773,1.28161,1.32491,0.611573,7.88977,5.99079,0,14.5334,17.6334,11538944,25168,0
rs16,32,40,invalid_codeword,1,102,batch,1,32,32,0,0.043792,4.15773,1.28161,1.32491,0.611573,7.88977,5.99079,0,14.5334,45.5334,11538944,25168,0
rs16,32,40,invalid_codeword,1,102,online,0,32,32,0,0.043792,4.15773,1.28161,1.32491,0.611573,7.88977,5.99079,0,15.817,15.817,11538944,25168,0
rs16,32,40,invalid_codeword,1,102,online,0.1,32,32,0,0.043792,4.15773,1.28161,1.32491,0.611573,7.88977,5.99079,0.592898,13.9405,17.0405,11538944,25168,0
rs16,32,40,invalid_codeword,1,102,online,1,32,32,0,0.043792,4.15773,1.28161,1.32491,0.611573,7.88977,5.99079,0.592898,13.9405,44.9405,11538944,25168,0
rs16,32,40,invalid_codeword,1,102,online_eager,0,32,32,0,0.043792,4.15773,1.28161,1.339,1.11679,3e-05,5.66293,0,8.11876,8.11876,11538944,25168,0
rs16,32,40,invalid_codeword,1,102,online_eager,0.1,32,32,0,0.043792,4.15773,1.28161,1.339,1.11679,3e-05,5.66293,1.08091,5.73852,8.83852,11538944,25168,0
rs16,32,40,invalid_codeword,1,102,online_eager,1,32,32,0,0.043792,4.15773,1.28161,1.339,1.11679,3e-05,5.66293,1.08091,5.73852,36.7385,11538944,25168,0
rs16,32,40,invalid_codeword,1,103,batch,0,32,32,0,0.038402,4.1498,1.27203,1.3236,0.608511,7.86505,6.00485,0,15.802,15.802,11538944,25168,0
rs16,32,40,invalid_codeword,1,103,batch,0.1,32,32,0,0.038402,4.1498,1.27203,1.3236,0.608511,7.86505,6.00485,0,14.5177,17.6177,11538944,25168,0
rs16,32,40,invalid_codeword,1,103,batch,1,32,32,0,0.038402,4.1498,1.27203,1.3236,0.608511,7.86505,6.00485,0,14.5177,45.5177,11538944,25168,0
rs16,32,40,invalid_codeword,1,103,online,0,32,32,0,0.038402,4.1498,1.27203,1.3236,0.608511,7.86505,6.00485,0,15.802,15.802,11538944,25168,0
rs16,32,40,invalid_codeword,1,103,online,0.1,32,32,0,0.038402,4.1498,1.27203,1.3236,0.608511,7.86505,6.00485,0.590097,13.9276,17.0276,11538944,25168,0
rs16,32,40,invalid_codeword,1,103,online,1,32,32,0,0.038402,4.1498,1.27203,1.3236,0.608511,7.86505,6.00485,0.590097,13.9276,44.9276,11538944,25168,0
rs16,32,40,invalid_codeword,1,103,online_eager,0,32,32,0,0.038402,4.1498,1.27203,1.46357,1.14544,2e-05,5.66839,0,8.27742,8.27742,11538944,25168,0
rs16,32,40,invalid_codeword,1,103,online_eager,0.1,32,32,0,0.038402,4.1498,1.27203,1.46357,1.14544,2e-05,5.66839,1.11092,5.77806,8.87806,11538944,25168,0
rs16,32,40,invalid_codeword,1,103,online_eager,1,32,32,0,0.038402,4.1498,1.27203,1.46357,1.14544,2e-05,5.66839,1.11092,5.77806,36.7781,11538944,25168,0
rlnc16,32,40,invalid_codeword,1,100,batch,0,32,32,0,0.002084,4.58345,1.85581,1.33996,0.615203,7.78664,5.94933,0,15.6911,15.6911,11538944,25360,1
rlnc16,32,40,invalid_codeword,1,100,batch,0.1,32,32,0,0.002084,4.58345,1.85581,1.33996,0.615203,7.78664,5.94933,0,14.3942,17.4942,11538944,25360,1
rlnc16,32,40,invalid_codeword,1,100,batch,1,32,32,0,0.002084,4.58345,1.85581,1.33996,0.615203,7.78664,5.94933,0,14.3942,45.3942,11538944,25360,1
rlnc16,32,40,invalid_codeword,1,100,online,0,32,32,0,0.002084,4.58345,1.85581,1.33996,0.615203,7.78664,5.94933,0,15.6911,15.6911,11538944,25360,1
rlnc16,32,40,invalid_codeword,1,100,online,0.1,32,32,0,0.002084,4.58345,1.85581,1.33996,0.615203,7.78664,5.94933,0.597089,13.7972,16.8972,11538944,25360,1
rlnc16,32,40,invalid_codeword,1,100,online,1,32,32,0,0.002084,4.58345,1.85581,1.33996,0.615203,7.78664,5.94933,0.597089,13.7972,44.7972,11538944,25360,1
rlnc16,32,40,invalid_codeword,1,100,online_eager,0,32,32,0,0.002084,4.58345,1.85581,1.31711,1.09413,3e-05,5.69581,0,8.10708,8.10708,11538944,25360,1
rlnc16,32,40,invalid_codeword,1,100,online_eager,0.1,32,32,0,0.002084,4.58345,1.85581,1.31711,1.09413,3e-05,5.69581,1.06088,5.76797,8.86797,11538944,25360,1
rlnc16,32,40,invalid_codeword,1,100,online_eager,1,32,32,0,0.002084,4.58345,1.85581,1.31711,1.09413,3e-05,5.69581,1.06088,5.76797,36.768,11538944,25360,1
rlnc16,32,40,invalid_codeword,1,101,batch,0,32,32,0,0.002324,4.11814,1.35444,2.71295,1.36132,7.90491,5.92218,0,17.9014,17.9014,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,101,batch,0.1,32,32,0,0.002324,4.11814,1.35444,2.71295,1.36132,7.90491,5.92218,0,15.267,18.367,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,101,batch,1,32,32,0,0.002324,4.11814,1.35444,2.71295,1.36132,7.90491,5.92218,0,15.267,46.267,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,101,online,0,32,32,0,0.002324,4.11814,1.35444,2.71295,1.36132,7.90491,5.92218,0,17.9014,17.9014,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,101,online,0.1,32,32,0,0.002324,4.11814,1.35444,2.71295,1.36132,7.90491,5.92218,1.00846,14.8014,17.9014,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,101,online,1,32,32,0,0.002324,4.11814,1.35444,2.71295,1.36132,7.90491,5.92218,1.27043,13.9966,44.9966,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,101,online_eager,0,32,32,0,0.002324,4.11814,1.35444,1.30698,1.0771,4e-05,5.61739,0,8.00151,8.00151,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,101,online_eager,0.1,32,32,0,0.002324,4.11814,1.35444,1.30698,1.0771,4e-05,5.61739,1.0442,5.69069,8.79069,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,101,online_eager,1,32,32,0,0.002324,4.11814,1.35444,1.30698,1.0771,4e-05,5.61739,1.0442,5.69069,36.6907,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,102,batch,0,32,32,0,0.002715,4.29335,1.28822,1.29059,0.601067,7.81757,6.20202,0,15.9112,15.9112,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,102,batch,0.1,32,32,0,0.002715,4.29335,1.28822,1.29059,0.601067,7.81757,6.20202,0,14.6612,17.7612,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,102,batch,1,32,32,0,0.002715,4.29335,1.28822,1.29059,0.601067,7.81757,6.20202,0,14.6612,45.6612,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,102,online,0,32,32,0,0.002715,4.29335,1.28822,1.29059,0.601067,7.81757,6.20202,0,15.9112,15.9112,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,102,online,0.1,32,32,0,0.002715,4.29335,1.28822,1.29059,0.601067,7.81757,6.20202,0.582712,14.0785,17.1785,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,102,online,1,32,32,0,0.002715,4.29335,1.28822,1.29059,0.601067,7.81757,6.20202,0.582712,14.0785,45.0785,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,102,online_eager,0,32,32,0,0.002715,4.29335,1.28822,1.37583,1.0974,4e-05,5.67991,0,8.15318,8.15318,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,102,online_eager,0.1,32,32,0,0.002715,4.29335,1.28822,1.37583,1.0974,4e-05,5.67991,1.06311,5.7541,8.8541,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,102,online_eager,1,32,32,0,0.002715,4.29335,1.28822,1.37583,1.0974,4e-05,5.67991,1.06311,5.75409,36.7541,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,103,batch,0,32,32,0,0.002244,4.12522,1.26893,1.28964,0.613488,8.1696,6.4227,0,16.4954,16.4954,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,103,batch,0.1,32,32,0,0.002244,4.12522,1.26893,1.28964,0.613488,8.1696,6.4227,0,15.2462,18.3462,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,103,batch,1,32,32,0,0.002244,4.12522,1.26893,1.28964,0.613488,8.1696,6.4227,0,15.2462,46.2462,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,103,online,0,32,32,0,0.002244,4.12522,1.26893,1.28964,0.613488,8.1696,6.4227,0,16.4954,16.4954,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,103,online,0.1,32,32,0,0.002244,4.12522,1.26893,1.28964,0.613488,8.1696,6.4227,0.594984,14.6512,17.7512,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,103,online,1,32,32,0,0.002244,4.12522,1.26893,1.28964,0.613488,8.1696,6.4227,0.594984,14.6512,45.6512,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,103,online_eager,0,32,32,0,0.002244,4.12522,1.26893,1.30952,1.10284,0.000161,5.75268,0,8.1652,8.1652,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,103,online_eager,0.1,32,32,0,0.002244,4.12522,1.26893,1.30952,1.10284,0.000161,5.75268,1.06851,5.82704,8.92704,11538944,25360,0
rlnc16,32,40,invalid_codeword,1,103,online_eager,1,32,32,0,0.002244,4.12522,1.26893,1.30952,1.10284,0.000161,5.75268,1.06851,5.82704,36.827,11538944,25360,0
